,age,workclass,education,education-num,marital-status,occupation,relationship,race,capital-gain,capital-loss,hours-per-week,native-country,income >50K
24309,31,2,14,15,2,9,0,4,0,0,60,38,1
24312,20,5,11,9,4,7,2,3,0,0,40,38,0
24313,40,2,9,13,2,9,0,4,0,0,40,38,1
24315,53,2,9,13,2,9,0,4,0,0,52,38,1
24316,56,2,15,10,2,2,0,4,0,1902,60,38,1
24317,51,5,10,16,2,3,0,4,7688,0,55,38,1
24319,44,2,12,14,2,3,0,4,0,0,50,38,1
24320,49,3,11,9,2,3,0,4,0,1902,60,38,1
24321,47,2,11,9,0,2,1,2,8614,0,44,38,1
24323,53,2,15,10,5,2,1,4,0,2444,45,38,1
24324,41,1,15,10,0,10,1,4,0,0,20,38,0
24325,19,2,11,9,4,0,3,4,0,2001,40,38,0
24329,61,5,14,15,2,9,0,4,0,1902,40,38,1
24330,45,4,9,13,2,3,0,1,0,0,45,2,1
24331,29,2,6,5,2,6,0,4,0,0,40,38,0
24332,41,2,15,10,0,7,1,4,0,0,21,38,0
24333,38,2,15,10,0,3,4,2,0,0,60,38,0
24335,37,2,11,9,2,7,0,4,0,0,40,38,0
24336,55,2,0,6,2,6,0,4,0,0,40,38,0
24337,62,1,11,9,2,13,0,4,0,0,40,38,0
24338,48,2,11,9,2,6,0,4,0,0,40,38,0
24339,43,2,15,10,2,3,0,4,0,0,50,38,1
24340,25,2,11,9,4,11,3,2,0,0,24,38,0
24342,49,4,9,13,2,4,0,4,0,0,70,38,0
24343,55,2,11,9,2,7,0,4,0,0,40,38,0
24345,40,2,11,9,0,0,3,4,0,0,40,38,0
24346,34,2,8,11,2,3,0,4,0,0,40,38,0
24348,39,2,11,9,2,2,0,4,0,0,40,38,1
24350,43,2,7,12,4,11,3,4,0,0,40,38,0
24353,27,2,12,14,4,9,1,4,0,0,40,38,0
24356,67,2,9,13,2,9,0,4,0,0,40,38,1
24358,21,2,11,9,4,6,3,4,0,0,40,38,0
24359,17,2,0,6,4,7,3,4,0,0,15,38,0
24360,31,2,11,9,2,2,0,4,0,0,40,25,0
24361,51,4,7,12,5,11,1,2,0,0,30,38,0
24362,29,2,9,13,2,3,0,4,0,0,40,38,1
24363,28,2,9,13,4,2,3,4,0,0,40,38,1
24364,32,2,7,12,2,9,0,4,0,0,45,38,1
24365,31,1,15,10,2,10,0,4,3464,0,45,38,0
24366,26,2,15,10,2,5,0,4,0,0,40,38,1
24369,51,2,5,4,4,5,3,4,0,0,19,38,0
24370,62,2,15,10,2,13,0,2,0,0,20,38,0
24371,54,2,0,6,2,6,0,4,0,0,60,38,0
24373,24,2,11,9,4,5,1,4,0,0,20,38,0
24374,27,2,12,14,4,0,3,4,0,0,45,38,0
24375,18,2,11,9,4,13,3,4,0,0,30,38,0
24378,44,4,15,10,2,11,0,1,0,0,80,29,1
24380,38,2,9,13,2,9,0,4,0,0,40,38,1
24381,39,2,9,13,2,9,0,4,0,0,50,38,1
24382,27,2,11,9,2,2,0,4,0,0,40,38,0
24383,35,2,1,7,0,2,1,2,0,0,40,38,0
24384,51,2,15,10,2,2,0,4,0,1977,60,38,1
24385,60,2,15,10,2,7,0,4,0,0,40,38,0
24387,38,2,11,9,2,6,0,4,0,0,40,38,0
24388,37,2,15,10,5,5,1,2,0,0,35,38,0
24392,32,2,11,9,4,7,1,4,0,0,60,38,0
24394,28,2,9,13,2,9,0,4,0,1887,40,38,1
24395,83,3,9,13,2,3,0,4,0,2392,55,38,1
24397,42,2,9,13,2,3,0,4,0,1485,60,38,0
24398,46,1,1,7,4,7,1,4,0,0,40,38,0
24400,44,2,12,14,2,3,0,4,0,0,45,38,1
24401,60,4,14,15,2,11,0,4,0,0,45,38,1
24407,52,2,15,10,2,2,0,4,0,0,40,38,1
24409,73,3,9,13,2,11,0,4,0,0,50,38,1
24413,26,2,11,9,4,13,1,4,0,0,40,38,0
24414,20,2,11,9,4,7,2,4,0,0,40,38,0
24416,50,1,11,9,2,7,0,2,0,0,40,38,0
24418,23,2,15,10,4,0,2,2,0,0,22,38,0
24419,35,2,8,11,2,2,0,4,0,0,40,38,1
24420,43,2,0,6,4,6,1,2,0,0,40,38,0
24421,50,2,11,9,2,0,0,4,0,0,32,38,0
24422,58,2,3,2,5,4,1,2,0,0,50,38,0
24423,55,5,7,12,0,0,3,1,0,0,40,38,0
24424,29,2,9,13,2,3,0,4,0,0,45,38,1
24428,27,2,11,9,4,13,1,4,0,0,60,38,0
24431,25,2,11,9,4,5,1,4,0,0,65,38,0
24432,31,2,11,9,2,7,0,4,0,0,52,25,0
24434,42,2,10,16,4,9,1,4,0,0,50,38,0
24435,52,2,11,9,2,11,0,4,0,0,40,38,1
24436,46,2,9,13,2,0,0,4,0,0,40,38,1
24440,52,1,11,9,0,12,4,4,4934,0,36,38,1
24441,25,4,9,13,4,3,1,4,13550,0,35,38,1
24442,54,2,9,13,2,11,0,4,0,0,40,38,1
24443,46,2,12,14,2,0,0,4,0,1740,60,38,0
24444,28,2,11,9,2,2,0,4,0,0,40,38,0
24445,24,4,5,4,2,2,0,4,0,0,40,38,0
24447,60,0,15,10,2,12,0,4,0,0,40,38,0
24450,35,2,9,13,2,11,0,4,0,0,45,38,1
24451,47,2,9,13,2,9,0,4,0,0,50,38,0
24453,40,3,9,13,2,3,0,4,0,0,45,38,1
24454,38,2,9,13,2,3,0,4,5178,0,40,38,1
24456,54,4,9,13,2,11,0,4,0,0,50,38,1
24458,60,2,5,4,0,6,1,4,0,0,40,38,0
24467,27,2,8,11,4,3,3,4,0,0,40,38,0
24470,51,2,11,9,2,6,0,4,0,0,45,38,1
24471,51,0,11,9,2,0,0,4,0,0,40,38,1
24472,40,2,11,9,2,11,0,4,0,0,40,38,1
24473,61,2,5,4,6,4,1,2,0,0,40,38,0
24474,35,2,11,9,0,2,4,4,0,0,40,38,0
24476,31,2,12,14,2,3,0,4,0,0,40,38,1
24477,43,2,11,9,2,2,0,4,0,1902,40,38,1
24478,20,2,11,9,4,5,3,4,0,0,40,38,0
24479,35,2,15,10,5,2,1,4,0,0,40,38,0
24480,30,2,15,10,2,11,0,4,0,1672,45,38,0
24481,42,4,14,15,2,9,0,4,0,1887,40,38,1
24482,51,2,11,9,2,5,0,4,0,0,40,38,1
24483,39,3,12,14,0,3,1,1,0,0,99,23,1
24484,69,4,6,5,2,4,0,4,0,0,25,38,0
24487,21,2,15,10,4,11,3,4,0,0,20,38,0
24488,24,2,9,13,4,12,1,4,0,0,55,38,0
24489,55,2,11,9,2,7,0,2,0,0,40,38,0
24490,42,4,11,9,2,2,0,4,0,0,45,38,0
24493,52,2,8,11,2,3,0,4,0,0,40,38,1
24495,29,2,11,9,4,2,1,4,0,0,40,38,0
24496,32,2,15,10,2,5,0,4,0,0,40,38,0
24497,47,2,15,10,2,9,0,4,7688,0,40,38,1
24498,56,2,6,5,2,2,0,4,0,0,40,38,0
24499,40,2,15,10,2,13,0,4,0,0,40,38,0
24501,36,2,15,10,5,2,1,4,0,0,40,38,0
24502,45,2,9,13,4,9,1,4,0,0,40,38,0
24503,38,2,6,5,2,0,0,4,0,0,40,38,0
24504,60,5,14,15,2,9,0,4,0,0,40,38,1
24505,70,4,12,14,2,3,0,2,0,0,40,38,0
24508,33,2,11,9,2,6,0,4,0,0,48,38,0
24509,37,2,11,9,2,2,0,4,0,1902,50,38,0
24510,50,4,14,15,2,3,0,4,99999,0,50,38,1
24511,68,2,15,10,2,11,0,4,0,2377,55,38,1
24513,32,2,15,10,2,2,0,4,0,0,40,38,0
24514,30,2,14,15,0,9,1,4,10520,0,50,38,1
24515,18,2,1,7,4,5,3,4,0,0,30,38,0
24520,23,2,9,13,4,4,1,4,0,0,40,38,0
24521,59,2,5,4,2,2,0,4,0,0,40,38,0
24522,48,3,14,15,2,9,0,4,15024,0,40,38,1
24523,53,3,15,10,2,3,0,4,15024,0,50,38,1
24524,18,2,11,9,4,0,3,4,0,0,25,38,0
24526,50,2,15,10,2,11,0,4,0,0,45,38,1
24528,38,4,11,9,2,2,0,4,4064,0,40,38,0
24530,60,2,11,9,2,2,0,4,0,0,40,38,0
24533,39,2,9,13,2,11,0,4,0,0,60,38,1
24534,55,1,15,10,2,9,0,4,0,0,40,38,1
24535,17,2,1,7,4,11,3,4,0,0,15,38,0
24536,46,2,9,13,2,11,0,4,0,0,55,38,1
24538,32,2,9,13,4,10,1,2,0,0,30,38,0
24540,34,2,11,9,5,7,1,2,0,0,40,38,0
24541,50,2,9,13,0,9,1,4,0,0,45,38,1
24542,32,2,1,7,2,3,0,4,0,0,55,38,0
24544,26,2,9,13,4,9,1,4,0,0,50,38,0
24546,43,3,15,10,2,11,0,4,0,0,55,38,0
24547,32,2,11,9,2,13,0,4,0,0,60,38,1
24549,48,2,15,10,2,13,0,4,0,0,45,38,1
24550,28,2,9,13,4,0,1,4,0,1408,40,38,0
24551,43,2,11,9,2,6,0,4,0,0,40,38,0
24553,30,2,11,9,4,6,1,4,0,0,50,5,0
24554,34,5,12,14,2,9,0,4,0,0,50,38,1
24555,34,2,11,9,2,2,2,0,0,0,40,38,0
24556,41,2,9,13,2,3,0,4,0,0,60,38,1
24558,42,2,13,1,2,2,0,4,0,0,40,26,0
24560,81,2,9,13,6,11,1,4,0,0,50,38,1
24561,40,2,8,11,2,9,0,4,0,0,40,38,0
24565,49,5,12,14,2,9,0,4,0,0,45,38,1
24567,46,2,9,13,0,9,1,4,0,0,45,38,1
24573,35,2,9,13,4,7,1,4,0,0,37,38,0
24574,29,2,15,10,2,3,0,4,0,0,40,38,0
24576,52,4,15,10,2,3,0,4,0,0,95,38,1
24577,45,2,11,9,2,2,0,4,0,0,40,38,0
24578,43,2,11,9,2,2,0,2,0,0,40,38,0
24581,35,2,0,6,4,7,3,4,0,0,40,38,0
24582,30,2,11,9,2,0,0,4,0,0,40,38,0
24587,17,2,0,6,4,7,3,2,0,0,15,38,0
24590,32,5,11,9,2,13,0,4,0,0,40,38,1
24594,30,2,5,4,4,2,1,4,0,0,38,38,0
24595,28,2,11,9,4,0,1,4,0,0,40,38,0
24596,62,6,7,12,2,4,0,4,0,0,50,38,0
24597,46,1,9,13,2,10,0,4,15024,0,40,38,1
24599,26,2,11,9,2,2,0,4,0,0,40,38,1
24600,41,3,9,13,2,9,0,4,15024,0,40,38,1
24601,57,0,15,10,2,0,0,4,0,0,40,38,1
24602,52,2,15,10,2,11,0,4,7298,0,45,38,1
24603,35,4,9,13,2,3,0,4,0,0,50,38,1
24604,19,2,11,9,4,5,3,4,0,0,16,38,0
24605,49,2,9,13,4,3,1,4,0,0,45,38,1
24608,30,2,11,9,4,6,3,4,0,0,40,38,0
24609,32,2,1,7,2,5,0,4,0,0,40,3,0
24612,22,2,11,9,4,4,1,4,0,0,50,38,0
24613,47,1,15,10,2,10,0,4,0,0,50,38,0
24616,41,2,9,13,2,9,0,4,0,0,56,38,1
24617,36,1,11,9,2,13,0,4,0,0,40,38,0
24618,32,2,9,13,2,4,0,4,0,0,60,38,0
24619,37,2,1,7,3,7,2,4,0,0,40,7,0
24620,36,3,11,9,2,4,0,4,0,0,45,38,0
24621,64,2,11,9,2,2,0,4,2635,0,40,38,0
24622,17,2,0,6,4,7,3,4,0,0,15,38,0
24625,42,5,9,13,2,3,0,4,15024,0,50,38,1
24626,37,4,11,9,2,7,0,4,0,0,42,38,0
24628,56,4,11,9,0,7,1,4,0,0,50,38,0
24629,52,2,9,13,2,2,0,1,0,0,40,38,0
24630,37,1,9,13,2,12,0,4,0,0,45,38,1
24631,48,5,10,16,2,9,0,4,0,0,65,38,1
24633,33,2,8,11,2,2,0,4,0,0,40,38,0
24634,39,2,8,11,2,12,0,1,0,0,40,29,0
24635,34,2,11,9,0,0,1,2,0,0,42,38,0
24637,23,2,15,10,4,3,3,3,0,0,24,28,0
24638,49,2,11,9,2,11,0,4,99999,0,65,38,1
24639,18,2,11,9,4,7,1,4,0,0,25,38,0
24640,20,2,2,8,4,6,3,4,0,0,40,38,0
24641,54,2,12,14,2,11,0,4,0,0,55,38,1
24642,19,2,15,10,4,0,3,4,0,0,40,38,0
24643,53,2,11,9,2,2,0,4,0,0,46,38,1
24645,28,2,11,9,4,2,3,4,0,0,40,38,0
24646,35,2,11,9,2,6,0,4,0,0,40,38,0
24650,64,2,2,8,2,2,0,4,0,0,40,3,0
24651,42,2,15,10,2,12,0,4,0,0,40,38,1
24652,27,2,15,10,0,11,1,4,0,0,50,38,0
24654,36,2,15,10,2,2,0,4,0,0,40,38,1
24655,23,2,11,9,4,5,3,2,0,0,40,38,0
24656,46,2,11,9,2,2,0,4,3464,0,40,38,0
24657,24,2,1,7,4,2,1,2,0,0,35,22,0
24659,62,2,9,13,2,3,0,4,0,0,40,38,1
24660,19,2,11,9,4,7,3,4,0,0,40,32,0
24661,20,2,11,9,4,7,3,4,0,0,30,38,0
24664,19,2,11,9,4,6,3,4,0,0,35,38,0
24666,35,3,11,9,2,11,0,4,0,0,65,38,1
24669,50,2,15,10,2,13,0,4,0,0,40,38,1
24671,27,5,10,16,4,9,1,4,0,0,77,38,0
24672,28,2,11,9,2,2,0,4,0,1740,30,38,0
24673,29,4,14,15,0,9,1,4,99999,0,60,38,1
24674,25,2,11,9,5,2,1,2,0,0,40,38,0
24678,49,2,15,10,2,13,0,4,0,0,40,38,0
24679,31,2,14,15,2,9,0,4,0,0,25,38,1
24681,56,4,1,7,2,2,0,4,0,0,40,38,0
24683,45,0,15,10,2,9,0,4,0,0,56,38,1
24690,72,4,15,10,2,2,0,4,0,0,35,38,0
24691,46,2,8,11,2,13,0,0,0,0,60,38,0
24693,22,2,6,5,4,5,3,1,0,0,40,29,0
24696,46,2,6,5,2,6,0,4,0,0,43,38,0
24698,32,2,13,1,2,6,0,4,0,0,40,25,0
24699,52,4,11,9,0,2,1,4,0,0,40,38,0
24701,48,5,11,9,2,10,0,4,0,0,72,38,1
24703,25,2,11,9,0,7,1,4,0,0,50,38,0
24705,38,2,8,11,2,11,0,4,0,0,40,38,0
24706,37,2,11,9,2,13,0,4,0,0,50,38,0
24708,40,4,9,13,2,2,0,4,0,0,30,38,0
24709,48,2,11,9,2,6,0,4,3103,0,46,38,1
24711,40,4,11,9,2,7,0,4,0,0,45,38,0
24713,68,2,9,13,2,3,0,4,20051,0,45,38,1
24716,35,3,11,9,4,13,1,4,0,0,60,38,0
24719,33,2,15,10,2,13,0,4,0,0,41,38,0
24720,20,2,11,9,4,5,3,4,0,0,40,38,0
24722,36,2,9,13,2,3,0,4,0,0,50,38,1
24723,34,2,15,10,2,3,0,4,0,0,45,38,0
24725,19,2,15,10,4,13,3,4,0,0,25,38,0
24727,34,2,15,10,2,6,0,4,0,0,40,38,1
24729,37,2,11,9,2,2,0,4,0,0,45,38,1
24732,47,2,11,9,2,13,0,4,0,0,85,38,1
24733,23,2,15,10,2,2,0,4,0,0,40,38,0
24734,33,2,12,14,2,3,0,4,0,0,40,38,1
24736,17,2,11,9,4,0,3,4,0,0,20,38,0
24737,67,2,11,9,2,5,0,4,0,0,24,38,0
24738,57,2,12,14,2,9,0,4,0,0,55,38,1
24739,17,2,1,7,4,5,3,4,0,0,20,28,0
24740,53,2,11,9,2,2,0,4,0,0,40,38,0
24741,25,4,15,10,2,2,0,4,3103,0,50,38,1
24742,24,5,11,9,2,13,0,4,0,0,49,38,1
24743,48,4,15,10,2,13,0,4,0,0,40,38,0
24744,51,2,12,14,2,3,0,4,0,1887,47,38,1
24745,38,2,11,9,5,10,1,2,0,0,40,38,0
24746,51,2,11,9,2,9,0,4,0,0,46,38,1
24749,42,2,15,10,2,2,0,4,0,0,60,38,1
24751,39,2,11,9,4,6,4,4,0,0,40,38,0
24754,21,4,15,10,4,4,3,4,0,0,40,38,0
24755,26,2,5,4,4,2,1,4,0,0,40,25,0
24756,54,0,15,10,2,2,0,4,0,0,40,38,0
24758,32,5,11,9,4,13,3,4,0,0,40,38,0
24759,59,4,5,4,2,13,0,4,0,0,40,38,0
24762,54,2,9,13,2,3,0,4,0,0,40,38,0
24764,33,2,11,9,2,9,0,4,0,0,60,38,0
24768,45,2,11,9,2,13,0,4,0,0,40,38,0
24770,58,3,10,16,2,9,0,4,0,0,24,38,1
24771,27,2,11,9,4,2,1,2,3325,0,40,38,0
24776,32,2,11,9,0,0,4,4,3887,0,40,38,0
24778,45,4,9,13,2,9,0,4,0,0,40,38,1
24780,54,2,0,6,0,9,4,4,14344,0,68,38,1
24786,46,2,11,9,0,2,1,4,0,0,30,38,0
24790,50,3,14,15,2,9,0,4,0,2415,60,38,1
24791,74,4,15,10,2,9,0,4,0,1648,35,38,0
24792,30,2,11,9,2,3,0,4,0,0,40,38,0
24797,36,2,5,4,2,4,0,4,0,0,35,25,0
24798,36,2,11,9,4,7,1,4,0,0,40,38,0
24800,37,4,15,10,2,3,0,4,4386,0,50,38,1
24801,29,4,11,9,2,2,0,4,0,0,40,38,0
24802,17,2,0,6,4,5,3,4,0,0,20,38,0
24804,40,3,9,13,4,9,3,4,0,0,40,38,0
24806,42,4,15,10,2,2,0,4,0,0,45,38,0
24807,32,2,11,9,0,2,1,4,0,0,40,38,0
24808,33,2,6,5,2,13,2,4,0,0,40,25,0
24810,43,2,9,13,2,6,0,4,0,1902,40,38,1
24811,47,2,11,9,2,2,0,4,0,0,40,38,0
24814,37,2,11,9,2,7,0,4,0,0,30,25,0
24816,19,2,11,9,4,11,3,4,0,0,50,38,0
24817,32,1,15,10,2,7,0,4,0,0,40,38,0
24818,44,1,8,11,0,12,4,1,0,0,40,38,0
24823,44,1,9,13,2,3,0,4,0,0,52,38,0
24827,26,1,15,10,4,10,1,4,0,0,40,28,0
24829,21,2,15,10,4,7,3,4,0,0,40,38,0
24830,49,1,9,13,2,9,0,4,0,0,50,38,0
24831,24,2,7,12,4,6,3,4,0,0,20,38,0
24833,25,2,15,10,4,10,1,4,0,0,60,38,0
24834,30,2,7,12,2,9,0,4,0,0,40,38,0
24835,52,2,9,13,2,9,0,4,0,0,38,38,1
24836,30,2,11,9,2,2,0,4,0,0,40,38,0
24837,20,2,11,9,4,0,1,4,0,0,40,38,0
24838,31,2,11,9,0,5,1,4,0,0,40,38,0
24839,44,2,9,13,2,3,0,4,0,0,40,38,1
24840,46,3,15,10,2,11,0,4,0,0,60,38,1
24843,58,2,11,9,2,2,0,4,0,0,40,38,0
24844,41,2,11,9,2,2,0,4,0,0,40,38,0
24847,72,4,14,15,2,9,0,4,0,2246,28,38,1
24848,26,4,9,13,0,3,1,4,0,1876,38,38,0
24849,45,0,15,10,4,0,3,4,0,0,40,38,0
24850,48,2,14,15,2,3,0,4,99999,0,50,38,1
24851,23,2,15,10,4,5,1,4,0,0,40,38,0
24853,18,2,1,7,4,7,3,4,0,0,15,28,0
24855,25,2,11,9,4,5,1,4,0,0,35,38,0
24858,54,2,15,10,2,2,0,4,0,0,45,38,1
24859,41,2,11,9,2,11,0,4,0,1902,40,38,1
24860,23,2,6,5,4,6,2,4,0,0,35,25,0
24861,17,2,0,6,4,7,3,4,0,0,18,38,0
24862,42,2,11,9,2,2,0,4,0,0,40,38,0
24863,61,2,2,8,3,9,1,4,0,0,40,38,0
24865,21,5,15,10,4,2,3,4,0,0,35,38,0
24866,44,2,15,10,2,11,0,4,0,0,40,38,1
24867,48,2,7,12,0,7,1,4,0,0,44,38,0
24868,46,2,14,15,0,4,4,4,0,0,48,38,0
24869,37,4,11,9,4,4,1,4,0,0,86,38,0
24872,28,2,15,10,4,11,1,3,0,0,40,18,0
24873,19,2,11,9,4,5,3,4,0,0,10,38,0
24874,63,4,9,13,2,11,0,4,0,0,50,38,1
24878,20,2,2,8,4,7,3,4,0,0,35,38,0
24879,28,5,9,13,2,10,0,4,0,0,50,38,0
24881,48,2,11,9,2,11,0,4,0,0,40,38,0
24883,38,2,11,9,2,2,0,4,0,2051,44,38,0
24886,45,4,9,13,0,3,4,4,0,0,50,38,0
24887,38,3,15,10,2,2,0,4,0,0,38,38,0
24892,63,2,15,10,2,11,0,4,0,0,30,38,0
24893,21,2,6,5,4,6,1,4,0,0,48,25,0
24895,46,1,9,13,2,10,0,4,0,0,40,38,1
24897,35,4,11,9,2,3,0,4,0,0,60,38,0
24898,37,2,6,5,2,13,0,4,0,0,40,38,0
24900,45,2,9,13,2,3,0,4,0,0,72,1,1
24901,19,2,2,8,4,7,3,4,0,1602,20,38,0
24903,61,2,6,5,6,3,1,2,0,0,65,38,0
24905,45,2,11,9,2,13,0,4,0,0,40,38,0
24906,38,2,9,13,2,3,0,4,0,0,50,38,1
24908,40,1,9,13,2,9,0,4,0,0,35,38,0
24912,34,2,11,9,5,0,4,4,0,0,40,38,0
24915,46,2,7,12,2,2,0,4,0,1485,55,38,0
24916,44,2,8,11,2,3,0,4,0,0,40,38,0
24922,53,1,6,5,2,3,0,4,0,0,40,38,0
24925,62,2,15,10,2,11,0,4,0,0,40,38,1
24926,62,5,11,9,2,7,0,4,0,0,40,38,0
24928,45,0,7,12,4,3,1,4,0,0,40,38,0
24929,29,2,15,10,2,0,0,2,0,0,50,38,0
24930,33,2,15,10,2,7,0,4,0,0,40,38,0
24931,34,2,15,10,2,6,0,2,7298,0,40,38,1
24933,65,3,1,7,2,3,0,4,6418,0,35,38,1
24935,22,2,11,9,4,4,3,4,0,0,40,38,0
24936,30,2,9,13,2,0,0,4,0,1902,40,38,1
24937,44,2,9,13,2,6,0,4,0,0,40,38,1
24939,52,0,11,9,0,0,1,4,0,0,45,38,0
24940,53,4,9,13,2,3,0,1,7688,0,20,2,1
24943,41,2,9,13,2,11,0,4,7688,0,50,38,1
24944,37,2,11,9,4,2,1,4,0,0,40,38,0
24945,55,2,0,6,2,13,0,2,0,0,45,38,0
24947,36,2,15,10,0,0,1,4,0,0,45,38,0
24951,19,2,6,5,4,4,2,4,0,0,16,25,0
24952,24,2,5,4,5,6,3,4,0,0,40,38,0
24953,30,4,15,10,4,11,3,4,0,0,25,38,0
24954,17,2,1,7,4,0,3,4,0,0,16,38,0
24955,28,2,9,13,4,0,3,4,0,0,40,38,0
24956,34,2,8,11,2,0,0,4,3908,0,45,38,0
24957,35,2,15,10,2,11,0,4,0,0,46,38,0
24958,24,1,15,10,2,10,0,2,0,0,40,38,0
24961,55,2,12,14,0,3,4,4,0,0,40,38,1
24963,20,2,15,10,4,7,3,4,0,0,50,38,0
24965,38,2,7,12,4,2,1,4,0,0,40,38,0
24967,26,2,15,10,5,11,3,0,2597,0,48,38,0
24968,58,2,15,10,2,10,0,4,0,1902,40,38,1
24969,23,2,11,9,4,3,1,4,0,0,40,38,0
24970,53,2,3,2,2,13,0,4,0,0,50,38,0
24971,35,2,11,9,0,2,4,4,2354,0,40,38,0
24972,41,3,11,9,2,11,0,4,0,0,62,38,0
24973,31,2,11,9,2,6,0,4,0,0,40,38,0
24975,57,2,6,5,2,11,0,2,0,0,55,38,1
24976,25,2,1,7,2,12,0,4,0,0,40,38,0
24977,23,2,11,9,2,6,0,4,0,0,40,38,0
24978,48,2,9,13,4,3,1,4,0,0,50,38,0
24981,43,3,9,13,2,11,2,1,0,0,45,18,0
24982,20,2,15,10,4,11,2,4,1055,0,20,38,0
24983,40,1,9,13,2,9,0,4,99999,0,75,38,1
24985,35,2,0,6,2,2,0,4,0,0,40,38,0
24988,43,2,7,12,2,12,0,1,0,0,40,38,0
24989,40,2,7,12,2,3,0,4,0,1848,55,38,1
24990,54,2,15,10,0,13,1,4,0,0,55,38,0
24992,32,2,11,9,2,2,0,4,0,0,40,38,0
24993,49,2,11,9,2,11,0,4,0,0,50,38,1
24994,52,2,11,9,2,2,0,4,0,0,40,38,0
24995,41,2,0,6,2,13,0,4,0,0,60,38,0
24996,19,2,11,9,4,4,3,4,0,0,40,38,0
25001,20,2,15,10,4,9,3,4,0,0,40,38,0
25002,46,2,0,6,3,7,1,1,0,0,37,2,0
25003,39,2,11,9,2,11,0,4,0,0,50,38,0
25004,34,2,11,9,4,5,1,4,0,0,40,38,0
25005,19,2,11,9,4,5,3,4,0,0,35,38,0
25006,27,2,11,9,2,2,0,4,5178,0,40,38,1
25007,53,2,6,5,2,13,0,4,0,0,40,38,0
25008,46,2,8,11,0,6,4,4,0,0,40,38,0
25010,39,2,15,10,4,6,2,1,0,0,40,29,0
25011,30,2,11,9,2,5,0,4,0,0,40,38,0
25012,53,2,12,14,2,3,0,4,0,0,45,38,1
25013,33,2,6,5,2,5,0,4,0,0,40,38,0
25018,39,2,9,13,2,2,0,4,0,0,40,38,0
25019,37,2,11,9,2,9,0,4,0,0,50,38,1
25021,17,2,1,7,4,2,3,4,0,0,20,38,0
25022,43,2,9,13,4,11,1,4,0,0,60,38,1
25023,46,2,9,13,2,9,0,4,0,0,50,38,1
25024,17,2,1,7,4,7,1,4,0,0,20,38,0
25025,60,2,5,4,2,6,0,4,3137,0,40,30,0
25026,63,2,12,14,2,12,0,4,5013,0,40,38,0
25027,42,2,7,12,2,11,0,4,0,0,40,38,0
25028,30,2,6,5,2,2,0,3,0,0,40,25,0
25029,33,2,11,9,2,13,0,4,0,0,40,38,0
25030,43,2,15,10,2,11,0,0,0,0,40,38,0
25032,30,2,15,10,4,4,2,2,0,0,72,38,0
25033,37,2,11,9,2,13,0,4,0,0,45,38,0
25035,49,4,9,13,2,9,0,4,0,0,40,38,1
25037,35,2,14,15,2,9,0,4,0,0,55,38,1
25038,27,2,9,13,2,2,0,4,0,0,40,38,0
25039,33,2,11,9,2,11,0,4,0,1977,45,38,1
25041,41,1,12,14,2,9,0,4,0,0,50,38,0
25042,38,2,9,13,4,3,1,4,0,1340,40,38,0
25043,45,2,11,9,2,6,0,4,0,0,40,38,0
25049,36,2,7,12,2,9,0,4,0,0,40,38,0
25050,21,2,11,9,4,11,3,4,0,0,30,38,0
25051,44,2,9,13,4,9,1,4,0,0,40,38,0
25052,33,2,11,9,3,11,1,4,0,0,20,38,0
25054,29,2,15,10,2,2,0,4,0,0,40,38,0
25055,45,2,15,10,2,2,0,4,0,0,40,38,1
25057,29,1,8,11,4,10,1,4,0,1564,56,38,1
25059,21,2,15,10,2,6,0,4,0,0,20,38,0
25061,49,3,15,10,2,2,0,4,0,0,45,38,1
25062,35,2,15,10,2,3,0,4,0,0,50,38,0
25063,47,2,11,9,2,2,0,4,5178,0,40,38,1
25064,37,1,15,10,2,13,0,4,0,0,40,38,0
25065,37,2,8,11,2,9,0,4,0,0,48,38,1
25066,26,2,11,9,0,2,1,4,0,0,40,38,0
25068,55,0,15,10,2,2,0,4,0,0,45,38,0
25069,47,2,7,12,2,11,0,4,5178,0,50,38,1
25072,53,0,11,9,2,12,0,4,0,0,40,9,1
25074,38,2,6,5,2,5,0,4,0,0,40,38,0
25077,28,2,11,9,4,0,1,4,0,0,40,38,0
25079,40,2,9,13,2,0,0,4,0,0,40,38,1
25080,35,2,8,11,0,11,1,4,0,0,40,38,0
25081,35,4,11,9,0,2,1,4,0,0,50,38,0
25082,41,2,15,10,2,11,0,4,0,0,40,38,1
25083,38,2,15,10,4,11,1,4,0,0,50,38,0
25084,29,4,0,6,2,2,0,4,0,0,35,38,1
25085,46,4,11,9,2,3,0,4,0,0,50,38,0
25087,40,2,9,13,2,9,0,4,0,0,60,38,1
25088,29,0,9,13,2,3,0,4,7688,0,40,38,1
25089,39,2,7,12,2,10,0,2,0,0,60,38,0
25090,31,2,11,9,4,3,3,4,0,0,60,38,0
25093,27,2,15,10,2,2,0,4,0,0,45,38,0
25094,27,2,15,10,4,5,1,2,0,0,25,38,0
25097,57,1,9,13,0,3,1,4,0,0,40,38,0
25101,36,3,15,10,0,11,4,1,0,0,55,38,0
25102,51,2,2,8,2,13,0,4,0,0,40,38,0
25103,39,1,7,12,4,13,1,4,0,0,48,38,0
25104,43,2,11,9,2,13,0,4,0,0,70,38,1
